t_hours,a,e,i,omega,raan,v
3.783333333333333,7052924.40511321,0.0013843309329176427,1.7138206296125305,-1.0129309988535835,2.6268520644190403,2.921025278497867
3.8,7053703.401644359,0.0013090009371745036,1.7138126701226764,-0.8985169283053458,2.6268728553165164,2.870395908441533
3.816666666666667,7054585.8442371925,0.0012246289274454793,1.7138036580028493,-0.7789775253218387,2.6268925615487726,2.8146419655216133
3.8333333333333335,7055557.593489109,0.0011330791871689298,1.7137937385160213,-0.6527296978152024,2.6269110563467697,2.7521804289432565
3.85,7056602.98160261,0.0010365113859935897,1.713783072387726,-0.517725820238053,2.6269282316299134,2.680963726316085
3.8666666666666667,7057704.96200481,0.0009374230461879374,1.7137718342069246,-0.3712934972805848,2.626943998825215,2.5983194951286843
3.8833333333333333,7058845.5305295335,0.0008386825040608746,1.713760208066411,-0.2099520822509664,2.6269582931853344,2.50076709989214
3.9,7060006.243250307,0.0007435696345639097,1.713748382237803,-0.029297951913701326,2.6269710771421217,2.383902906892437
3.9166666666666665,7061168.523692482,0.0006558318416960066,1.7137365460166987,0.17577894864269128,2.626982339691901,2.242616829425989
3.933333333333333,7062313.662558353,0.0005796701436976746,1.7137248897188668,0.4099887192334557,2.6269920930234085,2.072198714349625
3.95,7063422.90247843,0.000519391491681564,1.7137136038250398,0.6749369323027044,2.62700037116876,1.8710429135909517
3.966666666666667,7064478.023273483,0.0004783883451834265,1.7137028730513055,0.9651250502824038,2.6270072324672236,1.6446478671119655
3.9833333333333334,7065461.989197148,0.0004575542932073734,1.7136928698148879,1.2659821233357347,2.6270127606037046,1.407584407330421
4.0,7066358.976912962,0.000454210631511508,1.7136837540152965,1.5584818296483478,2.6270170609383694,1.1788787210276221
4.016666666666667,7067154.2298533805,0.0004627484320318061,1.7136756745856858,1.8280982848662737,2.627020256959391,0.9730565407994851
4.033333333333333,7067834.498757355,0.00047657396474399974,1.713668765092641,2.0695786935698464,2.627022489929577,0.7953704947813298
4.05,7068388.565518302,0.0004897800237354928,1.713663138495503,2.2850406538692187,2.6270239177731107,0.6437028048826624
4.066666666666666,7068807.175164678,0.0004977937015053259,1.7136588879128665,2.479978255656305,2.6270247115769516,0.512559191413329
4.083333333333333,7069082.991184713,0.0004973692430089858,1.7136560871419402,2.6606869769934565,2.627025052785873,0.3956439785714049
4.1,7069211.115575643,0.00048643113345990443,1.7136547854350812,2.8334713585095295,2.6270251312168607,0.2866524226519234
4.116666666666666,7069189.503021575,0.00046393258890269464,1.7136550033351186,-3.2782378714024345,2.6270251416844443,0.17896828401936396
4.133333333333334,7069018.798170861,0.0004297751127057243,1.713656734342531,-3.100099006662098,2.6270252798762184,0.0646202704438806
4.15,7068702.021231959,0.0003849223681996098,1.713659948099294,-2.9038796243311844,2.627025738987034,-0.06780954170405805
4.166666666666667,7068244.378457117,0.0003319506662812027,1.7136645922861238,-2.6705247523548965,2.6270267070452813,-0.23737630839059995
4.183333333333334,7067653.188090085,0.0002766333932469507,1.71367059333119,-2.365710039342251,2.6270283643725523,-0.47840455307261764
4.2,7066937.998242513,0.0002317271509047362,1.7136778551553133,-1.9363775443015345,2.627030880355849,-0.8439523744668882
4.216666666666667,7066110.621325348,0.0002203453028517243,1.7136862587494477,-1.371358241448053,2.6270344097765252,-1.3451889384709563
4.233333333333333,7065184.766227035,0.0002602336188433158,1.7136956658277225,-0.8221058841578224,2.627039090445359,-1.830660610993032
4.25,7064175.66604606,0.0003421991363104865,1.7137059225263558,-0.42015047809972206,2.627045041527912,-2.1688374827044434
4.266666666666667,7063099.995930127,0.0004487238605383245,1.7137168601596628,-0.14082049103487693,2.6270523606384333,-2.384391157530724
4.283333333333333,7061975.595587252,0.0005687570444678444,1.7137282979689101,0.06678212411995466,2.6270611218634645,-2.528219727559206
4.3,7060820.8620468965,0.0006960924755649426,1.7137400492413786,0.23349017662307459,2.627071376816211,-2.63115601910102
4.316666666666666,7059654.353299329,0.0008267188701391321,1.713751925307959,0.3756601852935155,2.627083155548009,-2.70955654028729
4.333333333333333,7058494.655168291,0.0009575922831226929,1.7137637368824397,0.5022109308463585,2.6270964656964577,-2.772340034055714
4.35,7057360.172743743,0.0010861430580906242,1.7137752961869428,0.6182987195289589,2.6271112922468536,-2.8246627422571304
4.366666666666666,7056268.9764889935,0.0012100642477596154,1.7137864185383576,0.7270896005875818,2.627127596477269,-2.8696906238550235
4.383333333333334,7055238.780532312,0.0013272050716509247,1.7137969226034007,0.8306268776571208,2.6271453119946013,-2.909466867023591
4.4,7054286.648764111,0.0014355538438050152,1.7138066334447646,0.9302820570737165,2.627164343222501,-2.9453628375834406
4.416666666666667,7053428.369410812,0.0015332851502935824,1.7138153889678958,1.0270156567136646,2.627184570737007,-2.9783388882511765
4.433333333333334,7052677.957412749,0.0016188002369265685,1.7138230450801446,1.1215356820434066,2.6272058585235247,-3.0091028365891557
4.45,7052047.484552763,0.001690733208551025,1.7138294775110403,1.2143901149960408,2.627228057563326,-3.0382024570204433
4.466666666666667,7051547.060647624,0.0017479441659715331,1.7138345820875138,1.30602005422053,2.6272510057407867,-3.066078624517052
4.483333333333333,7051184.779742594,0.0017895207048825754,1.7138382753590016,1.3967919617951323,2.6272745264633017,-3.093097564603709
4.5,7050966.545907887,0.0018147970801871824,1.7138404964411826,1.4870205166293864,2.627298430456528,-3.1195737097161547
4.516666666666667,7050895.886926806,0.001823375700099925,1.7138412089671191,-4.7061960314454385,2.627322523031686,3.1373949439869238
4.533333333333333,7050973.927010106,0.0018151283374660528,1.7138404013943218,-4.616216678727576,2.627346610143847,3.111167650513124
4.55,7051199.422289223,0.0017901905157488103,1.713838086652049,-4.525956463882072,2.627370497698766,3.0846597063500143
4.566666666666666,7051568.723405127,0.0017489674270351598,1.7138343025134029,-4.435132122434785,2.627393991118723,3.0575881010612
4.583333333333333,7052075.810994192,0.001692131680586965,1.7138291111986403,-4.3434294949201,2.6274169016776994,3.029638922307597
4.6,7052712.486659192,0.0016206011692358137,1.7138225973699692,-4.250483277450921,2.6274390535850145,3.000447103692603
4.616666666666666,7053468.541922405,0.0015355205084384548,1.7138148663397705,-4.155854778446809,2.627460285508004,2.969574178508967
4.633333333333334,7054331.807282074,0.0014382600679575283,1.7138060434949345,-4.059000506251256,2.627480449168402,2.9364768640461762
4.65,7055288.17347507,0.0013304224625281793,1.7137962739964747,-3.959220372491649,2.6274994093863047,2.9004552615022123
4.666666666666667,7056321.774833624,0.0012138345236087868,1.7137857208186844,-3.8555675566335004,2.627517047882476,2.8605627174264465
4.683333333333334,7057415.502327607,0.0010905044259628522,1.7137745594272256,-3.7466950887940937,2.627533270609685,2.81545240470154
4.7,7058551.622071035,0.0009625739937591016,1.713762971399655,-3.630606232570037,2.6275480127965016,2.763127704995907
4.716666666666667,7059712.048078641,0.0008323356841843533,1.7137511415971391,-3.504226806547064,2.6275612371383,2.700514530113584
4.733333333333333,7060878.362656384,0.0007023332434696602,1.7137392579266484,-3.36258838144334,2.6275729299077653,2.6226445183911404
4.75,7062031.979441189,0.000575556620944481,1.71372750966278,-3.197176964145524,2.627583100032091,2.521003717999367
4.766666666666667,7063154.347100371,0.0004558933416321677,1.7137160853728164,-2.9925510910113187,2.6275917788060834,2.380150679755923
4.783333333333333,7064227.085878919,0.0003492378461642698,1.7137051715439713,-2.7199016352270684,2.627599019072901,2.171276263805411
4.8,7065232.402717152,0.0002658770352163283,1.7136949483949484,-2.3313423965364617,2.6276048962261775,1.8464942291729813
4.816666666666666,7066153.693578022,0.00022228359492251925,1.7136855838067253,-1.7976915288212811,2.6276095091522094,1.3766226626603093
4.833333333333333,7066975.7999036815,0.00022872925922821436,1.7136772307894246,-1.2320332563295966,2.627612978117372,0.8747456970766769
4.85,7067685.097371103,0.000269970144297762,1.7136700266615723,-0.7905911048062808,2.627615441909423,0.4970867440441568
4.866666666666666,7068269.881452168,0.0003230815708422631,1.7136640892173323,-0.4751478627693134,2.6276170561874133,0.24542845741526767
4.883333333333334,7068720.71917576,0.000374710644852434,1.713659513238022,-0.23431277673960604,2.6276179910319453,0.06837993172939903
4.9,7069030.398911913,0.00041874450893488526,1.7136563710770545,-0.032552732109102575,2.6276184272562118,-0.06959211370594157
4.916666666666667,7069193.819824734,0.0004524770672138979,1.7136547138420721,0.1501727703015719,2.627618553226631,-0.1885283558203391
4.933333333333334,7069208.073725792,0.0004749213517467978,1.7136545706082338,0.3258892758817608,2.6276185623335384,-0.30045452719459315
4.95,7069072.639988004,0.0004862138745864872,1.7136559464674257,0.5029474881100587,2.62761865029441,-0.4137215253363506
4.966666666666667,7068789.703477946,0.0004874852473801006,1.7136588193103133,0.6881927291909493,2.627619011740592,-0.5351748698467287
4.983333333333333,7068364.295014486,0.00048093150960509053,1.7136631383873746,0.8879950196818751,2.6276198360830256,-0.6711847774996643
5.0,7067803.852442695,0.0004699384884268004,1.713668828726739,1.1084349191525182,2.627621304222061,-0.8278319986416803
5.016666666666667,7067117.719726487,0.0004591924975155031,1.713675796164723,1.3542926571744656,2.6276235865870485,-1.0098969456860587
5.033333333333333,7066317.215073826,0.0004545772201358679,1.7136839265904815,1.6263283613729616,2.6276268402510228,-1.218139919291414
5.05,7065415.675036187,0.00046237380796975526,1.7136930854250925,1.9177333733735569,2.62763120548549,-1.445752421410987
5.066666666666666,7064427.9110299675,0.0004875721918534292,1.7137031230629887,2.2135085898201226,2.6276368047840206,-1.6777354935662474
5.083333333333333,7063369.796833085,0.0005322007762089885,1.7137138789884323,2.4960444540356246,2.627643742417008,-1.8964797074016977
5.1,7062258.429646921,0.0005950232911246371,1.71372518007086,2.7530183256496423,2.627652100740349,-2.0896625334018983
5.116666666666666,7061112.071570609,0.0006726635560399263,1.713736841098088,2.9804517905098007,2.62766193668933,-2.253305648575487
5.133333333333334,7059949.484815047,0.0007610124032321437,1.7137486714895969,3.1803895398886946,2.627673283035137,-2.3894538135826897
5.15,7058789.368922674,0.0008560855877043496,1.7137604809969234,3.35736595115127,2.627686150747857,-2.5026414531913637
5.166666666666667,7057650.293904373,0.0009543061351327808,1.7137720803789498,3.5161418698730458,2.6277005274489156,-2.5976294391831094
5.183333333333334,7056550.690674353,0.0010525138654707137,1.7137832815096035,3.660798865513204,2.6277163740757445,-2.678499346224126
5.2,7055508.528109209,0.0011479233595017423,1.7137939006945782,3.794573700508894,2.6277336244740344,-2.7484879206046573
5.216666666666667,7054540.792740097,0.0012380963093743312,1.7138037640199495,3.919967785088275,2.6277521888988904,-2.810096535199434
5.233333333333333,7053663.079125487,0.0013209166032746944,1.7138127115911557,4.038912395853325,2.6277719582592494,-2.865256409359899
5.25,7052889.451864729,0.0013945528175112818,1.7138205990130677,4.1529118907066005,2.627792804707189,-2.915471826105393
5.266666666666667,7052232.387708259,0.0014574291951012887,1.713827298057429,4.263151360873253,2.627814579126726,-2.961927786510283
5.283333333333333,7051702.506379378,0.0015082351917047757,1.713832699486771,4.370581073947933,2.627837112601748,-3.005574454614741
5.3,7051308.186046496,0.0015459556131680327,1.713836717051361,4.475988566406839,2.6278602253222085,-3.0471992517260564
5.316666666666666,7051055.403446259,0.0015698768008361053,1.7138392891820664,4.580057188965095,2.6278837362469507,-3.087485404291416
5.333333333333333,7050947.8439128585,0.0015795639127290742,1.713840377912525,4.6834082781793756,2.6279074663755395,-3.127054118701558
5.35,7050987.045247092,0.0015748387158411692,1.7138399674395455,-1.4965534192212406,2.627931237446496,3.1166899912855257
5.366666666666666,7051172.450087232,0.0015557718997167248,1.7138380636007586,-1.39287146146692,2.6279548711898952,3.0767906171350745
5.383333333333334,7051501.388686867,0.0015226858882387685,1.7138346940458393,-1.2881225279907276,2.6279781891763574,3.0358245693986485
5.4,7051968.975747776,0.001476170756865712,1.7138299092691334,-1.181646019583982,2.628001011361431,2.9931313750354738
5.416666666666667,7052567.954654384,0.001417110879361969,1.7138237841611603,-1.0726916758112124,2.628023156527432,2.9479608915789277
5.433333333333334,7053288.7109957365,0.0013466956046112016,1.7138164178103639,-0.9603657122752551,2.6280444493618536,2.8994194415012484
5.45,7054119.586001874,0.001266397252386376,1.7138079302270748,-0.8435597784163926,2.628064730928429,2.846398767961596
5.466666666666667,7055047.239355753,0.0011779485468602076,1.713798458560709,-0.7208655144626661,2.6280838638314994,2.7874905900467177
5.483333333333333,7056056.785433037,0.0010833588310344869,1.7137881556334429,-0.5904681830594409,2.628101730580227,2.7208802322651358
5.5,7057131.851187432,0.0009849579731451101,1.7137771892755598,-0.4500034756322129,2.628118232154664,2.644203428495228
5.516666666666667,7058254.859258487,0.000885436044883936,1.7137657393678087,-0.2963750028807257,2.6281332909539934,2.5543638106644173
5.533333333333333,7059407.533320901,0.0007878803243348756,1.713753992632289,-0.12557947622211607,2.628146855218019,2.4473580895535134
5.55,7060571.348187751,0.0006958304235767463,1.7137421380095526,0.06729558383018164,2.6281589006027692,2.3182737634473733
5.566666666666666,7061727.671601846,0.0006133243617080039,1.7137303651991111,0.28748818946833143,2.6281694277781624,2.16187277652236
5.583333333333333,7062857.731022952,0.0005447619265089205,1.713718864998002,0.5386667902910312,2.6281784594146167,1.9744866135386399
5.6,7063942.930739517,0.0004942338319215998,1.7137078260888177,0.8192617933615709,2.6281860409542315,1.7576847793200485
5.616666666666666,7064965.575769772,0.0004641032572085342,1.7136974277123032,1.1187522754245909,2.628192243233089,1.5219880878402927
5.633333333333334,7065909.250281824,0.00045345181272172716,1.7136878358779044,1.4188199864632856,2.628197161072255,1.285714661163121
5.65,7066758.635786943,0.0004578124577298738,1.7136792052811258,1.701422763536701,2.6282009088446365,1.0669065171496852
5.666666666666667,7067499.620476724,0.00047071002170317376,1.713671678265527,1.9567006069911441,2.628203618638869,0.8754234939868791
5.683333333333334,7068119.910368935,0.00048569051814151054,1.7136653786929632,2.183855426310538,2.628205440144862,0.7120635063672043
5.7,7068609.272444924,0.000497474685784018,1.713660409553716,2.3873473797846434,2.628206538143592,0.57236620896868
5.716666666666667,7068959.349705379,0.0005021763681898848,1.7136568549154367,2.573362521284056,2.6282070889950355,0.4501453520098426
5.733333333333333,7069163.907416393,0.0004971613558267362,1.7136547774844546,2.7482230507353775,2.628207278518128,0.3390785327301349
5.75,7069219.419044789,0.00048088555601930754,1.713654212707195,-3.3649408977586845,2.628207299478083,0.23285010361408412
5.766666666666667,7069125.188346804,0.0004527694898058377,1.7136551675592753,-3.192775687165059,2.6282073476012773,0.12447683706552684
5.783333333333333,7068883.04462581,0.0004131846340314988,1.7136576236424947,-3.009370066358883,2.6282076177347493,0.004861975228745669
5.8,7068497.087628125,0.0003637235474791168,1.713661539757154,-2.800651702583083,2.6282083008800385,-0.14006700586292725
5.816666666666666,7067973.547040179,0.000308102266904172,1.7136668532934576,-2.5418830452297705,2.6282095816677753,-0.335047837299192
5.833333333333333,7067320.8022178775,0.00025459893550237357,1.7136734799808107,-2.189113277510772,2.628211635580012,-0.6240315033482847
5.85,7066549.522010138,0.0002208067007192041,1.7136813124027055,-1.6915943921134906,2.6282146253273777,-1.057766162919586
5.866666666666666,7065672.502447278,0.00023147181328416104,1.713690221566153,-1.10523850999931,2.6282186976453614,-1.5803398273289149
5.883333333333334,7064704.217534296,0.0002926925085356477,1.7137000613805562,-0.6157558440113915,2.6282239815682047,-2.0060423939671974
5.9,7063660.6089331675,0.00038784479593532913,1.7137106707133791,-0.2754954315021778,2.6282305862026027,-2.28252491191535
5.916666666666667,7062558.982477366,0.0005017874691588195,1.71372187436553,-0.03363085601761995,2.628238597780078,-2.460613858360357
5.933333333333334,7061417.524253944,0.0006260136879089033,1.7137334879258475,0.15259126646669596,2.6282480792434684,-2.5830626505001475
5.95,7060254.734334965,0.0007555154979774528,1.713745323484803,0.3065369458087579,2.62825907176965,-2.6732373032905703
5.966666666666667,7059089.202244722,0.0008868050656503393,1.7137571918941097,0.44061922339066584,2.628271594636938,-2.7435508357210905
5.983333333333333,7057939.457358756,0.001017087639789208,1.713768904282374,0.5617637862439371,2.6282856444595586,-2.800928885474654
6.0,7056823.747945045,0.0011439300247113424,1.713780274315563,0.674081419887222,2.6283011950504456,-2.8494821623131035
6.016666666666667,7055759.980946418,0.0012651034674752359,1.7137911188367876,0.780154821423166,2.62831819478488,-2.8917932619942133
6.033333333333333,7054765.620128426,0.0013785175089704677,1.7138012589456242,0.8816799124978711,2.6283365628476782,-2.929557979647534
6.05,7053857.191406274,0.0014822409398116663,1.713810525100886,0.9798150183729628,2.628356191103539,-2.9639344889154584
6.066666666666666,7053049.662004433,0.0015745532089722627,1.7138187635295634,1.0753897764840157,2.6283769513305226,-2.995752251567093
6.083333333333333,7052356.10951524,0.0016539671258781643,1.7138258396893575,1.169029980618406,2.628398701018456,-3.025636864290106
6.1,7051787.653840807,0.0017192252664433114,1.7138316390491,1.2612291590352058,2.6284212849506123,-3.054081640187119
6.116666666666666,7051353.439361662,0.0017692950490504542,1.7138360673508142,1.352390472155993,2.6284445340833056,-3.0814895098583723
6.133333333333334,7051060.523869827,0.0018033787769206762,1.7138390518148856,1.44285352059767,2.6284682650562066,-3.1081998325793485
6.15,7050913.672103598,0.0018209374642268621,1.713840543306197,1.5329158500511355,2.628492284891338,-3.134509903967563
6.166666666666667,7050915.238050333,0.0018217035467777626,1.713840517575016,-4.660332425700793,2.628516398889693,3.1224904181621795
6.183333333333334,7051065.195647153,0.0018056750422571332,1.7138389749626652,-4.5702518959485126,2.628540413326182,3.0961619813983536
6.2,7051361.137919828,0.0017731156452761195,1.7138359404111911,-4.479753559392799,2.6285641335074312,3.06941604101971
6.216666666666667,7051798.247903408,0.0017245603503242357,1.7138314637389551,-4.388542309817226,2.628587366621837,3.0419577421177046
6.233333333333333,7052369.4200459765,0.0016608022382534017,1.7138256183554597,-4.296282838254259,2.6286099296547034,3.013452018928807
6.25,7053065.466311966,0.0015828685574718292,1.7138184990952423,-4.202579091057307,2.628631653959779,2.98350305010438
6.266666666666667,7053875.224664619,0.0014920107574026228,1.713810221039719,-4.106949125644882,2.6286523847041643,2.951629111292305
6.283333333333333,7054785.57628647,0.0013897091481673688,1.7138009192624633,-4.008786117398309,2.6286719797782383,2.9172235786266185
6.3,7055781.516943342,0.0012776756070177156,1.713790748013929,-3.9072918739610314,2.6286903114545637,2.8794884396407228
6.316666666666666,7056846.495147418,0.0011578291064745705,1.7137798771806858,-3.801361279162703,2.6287072722625875,2.8373187345857525
6.333333333333333,7057963.035622599,0.0010322419932489266,1.7137684858440743,-3.6893914345988152,2.628722782170268,2.789111696965209
6.35,7059113.226256757,0.0009031155838562641,1.7137567572549532,-3.568969211418745,2.6287367902965304,2.73245430523463
6.366666666666666,7060278.814155225,0.0007728375021670618,1.7137448778167552,-3.4363081056885663,2.6287492711108587,2.6635601377085014
6.383333333333334,7061441.269300277,0.000644116147954868,1.7137330364128618,-3.2851374676355785,2.6287602218659223,2.5761586009571844
6.4,7062582.006418249,0.0005202552158313126,1.7137214221370491,-3.104442050656221,2.628769662470777,2.459234478243074
6.416666666666667,7063682.532434217,0.0004058268301889895,1.713710222800337,-2.873904675300682,2.6287776347073115,2.2924705929334603
6.433333333333334,7064724.676958198,0.00030826004682730975,1.7136996226108645,-2.556469282642577,2.628784202137503,2.0388108612603277
6.45,7065691.162932911,0.00024060678426155889,1.7136897964142594,-2.102436291363328,2.6287894516225565,1.6485556499170013
6.466666666666667,7066566.082547272,0.0002193036655565977,1.7136809049206014,-1.532480975975591,2.62879349283627,1.1423801561171918
6.483333333333333,7067334.996587513,0.00024382699684445225,1.713673093773098,-1.0127638945033106,2.628796455300971,0.6864448371266232
6.5,7067985.151554512,0.00029207753487927544,1.7136664914246906,-0.632952830484169,2.6287984861896128,0.37041735399152187
6.516666666666667,7068505.928230056,0.0003450594200731904,1.7136612046665134,-0.35546015878169446,2.6287997485787753,0.15670994005593133
6.533333333333333,7068888.99485876,0.00039328920843112854,1.7136573171531622,-0.13423685598209031,2.628800418216343,-0.0007265852487201036
6.55,7069128.166096214,0.00043250836619037106,1.7136548909026876,0.05828309060204344,2.6288006799130237,-0.12945840457917496
6.566666666666666,7069219.387541987,0.00046091808796228307,1.7136539665057868,0.2378850474861099,2.628800724780084,-0.24527106500931967
6.583333333333333,7069160.878223288,0.000478099991265195,1.713654561715837,0.4146451632920612,2.628800747700119,-0.3582409039598282
6.6,7068953.388391657,0.00048467667063914786,1.7136566688511545,0.5961143659550034,2.6288009443454685,-0.47591904346233294
6.616666666666666,7068600.501048892,0.0004822974803738922,1.7136602517332915,0.7888799055196545,2.6288015073198703,-0.6048929289182761
6.633333333333334,7068108.497344279,0.00047374232098906305,1.7136652470279765,0.9991842633392365,2.628802622192686,-0.7514052336377748
6.65,7067485.7691042,0.000463038258770749,1.7136715701615286,1.2325703752946353,2.6288044650225206,-0.9209990786169424
6.666666666666667,7066742.58542013,0.000455490090621975,1.7136791176312465,1.4920365267221314,2.6288072002196374,-1.1166729255674273
6.683333333333334,7065891.277489233,0.0004572722003170252,1.713687765060541,1.7746955470602999,2.6288109770175856,-1.3355397692533788
6.7,7064945.982469315,0.00047414928285848494,1.7136973697234454,2.0692919661321625,2.628815927019483,-1.5663442906695155
6.716666666666667,7063922.035123989,0.0005096629600252362,1.7137077766469364,2.358779930622163,2.6288221641035494,-1.7920407715639146
6.733333333333333,7062835.871419941,0.0005640893200209389,1.7137188195196462,2.6278572179001567,2.6288297825164793,-1.997327107566488
6.75,7061705.205921587,0.0006349618152619626,1.7137303188235498,2.8687308872750625,2.628838852439213,-2.1744104579073595
6.766666666666667,7060548.640337327,0.0007184508770513999,1.7137420857580759,3.0809722250193303,2.6288494186833247,-2.3228621879823046
6.783333333333333,7059384.941972609,0.0008105059518682458,1.7137539295425492,3.268190525361754,2.6288615033439124,-2.44629164911594
6.8,7058232.737381083,0.0009073808449080603,1.713765660518808,3.435121591325462,2.6288751064892653,-2.549434679914965
6.816666666666666,7057110.546803328,0.0010057420527988775,1.7137770898032003,3.586157406857236,2.6288902031082655,-2.636683279022035
6.833333333333333,7056036.635878312,0.0011026397553062697,1.713788030814871,3.724894677464559,2.628906740768749,-2.7116341455800606
6.85,7055028.561550356,0.0011954753650800316,1.7137983039387004,3.85414356259918,2.6289246412760834,-2.77709741137991
6.866666666666666,7054102.668968218,0.0012819812882046032,1.7138077417083295,3.97607526451268,2.6289438051152865,-2.8352442304015564
6.883333333333334,7053273.814004198,0.0013601918497076655,1.7138161917041201,4.092376162900821,2.6289641143265987,-2.887760915313939
6.9,7052555.307137493,0.0014284064134142732,1.7138235172008471,4.204369393227189,2.6289854310026723,-2.935970518234399
6.916666666666667,7051958.772732648,0.0014851782912295287,1.713829598680906,4.313106710229443,2.6290075957305743,-2.9809246963760234
6.933333333333334,7051493.783549201,0.0015293403404276775,1.7138343376398184,4.419444761452322,2.629030432913428,-3.0234799873017306
6.95,7051167.551765825,0.0015600279254818362,1.713837659807413,4.524110184804302,2.6290537612622145,-3.0643629085576896
6.966666666666667,7050984.920902754,0.0015766685337959697,1.7138395152837864,4.627749441872495,2.629077400742259,-3.1042197939115352
6.983333333333333,7050948.522068629,0.0015789558465994407,1.7138398769816654,-1.5522213154759528,2.6291011729198224,3.1395333367936926
7.0,7051058.875085813,0.001566834719872643,1.7138387396150019,-1.448847053330734,2.629124899520651,3.099941583050438
7.016666666666667,7051314.4043064825,0.001540499096702924,1.7138361195414091,-1.3447188864285933,2.6291484022937937,3.059596191999272
7.033333333333333,7051711.384448895,0.001500400500733785,1.7138320553026278,-1.239205112663749,2.6291715022338735,3.017865590391101
7.05,7052243.7952998355,0.0014472711320947455,1.7138266090789114,-1.1316039536685305,2.6291940183118774,2.9740481220708834
7.066666666666666,7052903.214744748,0.0013821470605185555,1.7138198677319259,-1.0210981072158172,2.629215770883208,2.9273265971930584
7.083333333333333,7053678.984759949,0.0013063624576583543,1.71381194104063,-0.9066912563646039,2.6292365914257316,2.8767047988790373
7.1,7054558.597079012,0.0012215213449007284,1.7138029576849512,-0.7871285560200421,2.6292563313378157,2.8209279680077093
7.116666666666666,7055527.957542458,0.0011294922218326316,1.71379306246981,-0.6608004527785876,2.6292748632621157,2.758386621202884
7.133333333333334,7056571.442074009,0.0010324431701937433,1.7137824156791275,-0.5256167857511973,2.6292920785770972,2.6869906493026656
7.15,7057672.039216196,0.0009328880034833471,1.7137711915487925,-0.3788376775667328,2.62930788807778,2.6040002061300402
7.166666666666667,7058811.764476295,0.0008337248980606613,1.7137595739763833,-0.21687766884376236,2.6293222262501823,2.5058298417011198
7.183333333333334,7059972.17984867,0.0007382847369071497,1.7137477511783707,-0.03517814972757716,2.629335054713023,2.387920933658399
7.2,7061134.71058245,0.0006503965149789373,1.7137359124374103,0.17157373378025254,2.6293463617256205,2.2449605939815314
7.216666666666667,7062280.650672337,0.000574379944073765,1.7137242480394734,0.4082753342757077,2.6293561588357726,2.0720514143484148
7.233333333333333,7063391.236746761,0.0005146829857675472,1.7137129485289082,0.6765087224399069,2.629364479410699,1.8676112458922096
7.25,7064448.220218158,0.0004747952238396072,1.7137021989117842,0.9702595814808415,2.6293713810406776,1.637654305040315
7.266666666666667,7065434.525534451,0.00045556157786604733,1.7136921720092952,1.273976138632631,2.629376946706685,1.3977322441563294
7.283333333333333,7066334.296281749,0.0004540876228342632,1.7136830280545372,1.5678364514436895,2.6293812812053132,1.1676668674969004
7.3,7067132.739996033,0.0004645050251098269,1.7136749163409624,1.8372793311894984,2.629384507514365,0.9620192087293915
7.316666666666666,7067816.552378245,0.0004800475943192463,1.7136679709880565,2.0775496701681844,2.629386766384535,0.7855442048090595
7.333333333333333,7068374.453355726,0.0004947435145958955,1.7136623055768436,2.2912765831867654,2.62938821530559,0.6356125573038094
7.35,7068797.1330358265,0.0005040177339011526,1.7136580137749067,2.4842514631000068,2.6293890250375744,0.5064326797776892
7.366666666666666,7069077.192852926,0.0005046402615295281,1.7136551700000966,2.662862600702045,2.6293893767577265,0.39161607980562085
7.383333333333334,7069209.654751548,0.0004945454565196038,1.7136538243079227,2.833358558773999,2.629389460087857,0.2849139874980315
7.4,7069192.39040442,0.0004726805344133427,1.7136539980750043,-3.2810130236463184,2.629389469766432,0.17989324838216228
7.416666666666667,7069025.971428303,0.00043891460090839676,1.7136556855356417,-3.106258484995719,2.629389601517291,0.0689306104315474
7.433333333333334,7068713.352676517,0.00039412788574791737,1.7136588569895583,-2.914786274953875,2.629390048656556,-0.05875098175042152
7.45,7068259.679485669,0.0003407009656902262,1.7136634607324202,-2.6887329214166984,2.6293909994057665,-0.22101518860180563
7.466666666666667,7067672.208927287,0.00028395009383535376,1.7136694238125743,-2.395677224626245,2.629392634358129,-0.4502833863858603
7.483333333333333,7066960.423481177,0.0002357116674276927,1.7136766508192773,-1.982567081487796,2.629395123277844,-0.7996078403804541
7.5,7066136.074889227,0.0002186090585798344,1.713685023364769,-1.4244304223294793,2.6293986214165743,-1.2939607648485734
7.516666666666667,7065212.825442121,0.00025306434248069474,1.7136944036446675,-0.8593274745737121,2.6294032671001832,-1.7952820561119773
7.533333333333333,7064205.867595794,0.0003321453555976602,1.713704638218952,-0.4396098748117878,2.6294091800711694,-2.1512201783153677
7.55,7063131.838093378,0.00043751382169265695,1.7137155588053958,-0.15022610405403647,2.6294164586094015,-2.3768267264578626
7.566666666666666,7062008.552754657,0.0005572029202285097,1.7137269849030137,0.06246332070278049,2.629425177475969,-2.5257412327825994
7.583333333333333,7060854.40166207,0.0006846002121571735,1.7137387298855,0.23182074020964194,2.6294353889068818,-2.631326059186894
7.6,7059687.941672174,0.0008155291680973367,1.7137506051111464,0.3754415335264234,2.629447123580932,-2.7111765779476684
7.616666666666666,7058527.761398657,0.0009468731068863663,1.7137624212806848,0.5028216950716722,2.629460389786524,-2.7747887494137466
